"childcare","children","care","gender","women","security","abuse","education","sustainability","school","service","criminal","safety","prison","girls","homelessness","housing","plastic","theft","immigration","climate","aid","pollution","patients","mental","university","hospital","digital","vulnerable","disabled","water","welfare","knife","refugee","old","electricity","Member_ID","Date","Member_name","Gender","party","constituency","RegionName","WageMedianConst","WageMedianRegion","Minority_indicator"
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,"2020-08","Sir Mark Hendrick","M","Labour (Co-op)","Preston","North West",565,649,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,"2020-08","Sir Mark Hendrick","M","Labour (Co-op)","Preston","North West",565,649,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,"2020-09","Rachael Maskell","F","Labour (Co-op)","York Central","Yorkshire and The Humber",629,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4813,"2020-08","Mr Richard Holden","M","Conservative","North West Durham","North East",648,614,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4716,"2020-08","Ruth Jones","F","Labour","Newport West","Wales",619,636,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510,"2020-08","Helen Hayes","F","Labour","Dulwich and West Norwood","London",846,796,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4645,"2020-09","Emma Hardy","F","Labour","Kingston upon Hull West and Hessle","Yorkshire and The Humber",578,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,"2020-08","John Spellar","M","Labour","Warley","West Midlands",563,652,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,"2020-09","Rachael Maskell","F","Labour (Co-op)","York Central","Yorkshire and The Humber",629,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084,"2020-08","Esther McVey","F","Conservative","Tatton","North West",643,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084,"2020-08","Esther McVey","F","Conservative","Tatton","North West",643,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4776,"2020-09","Munira Wilson","F","Liberal Democrat","Twickenham","London",815,796,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4813,"2020-09","Mr Richard Holden","M","Conservative","North West Durham","North East",648,614,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4777,"2020-09","Sarah Owen","F","Labour","Luton North","East of England",645,706,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4820,"2020-09","Abena Oppong-Asare","F","Labour","Erith and Thamesmead","London",721,796,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4653,"2020-09","Stephen Morgan","M","Labour","Portsmouth South","South East",636,724,"0"
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4839,"2020-09","Jane Hunt","F","Conservative","Loughborough","East Midlands",661,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4813,"2020-09","Mr Richard Holden","M","Conservative","North West Durham","North East",648,614,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,"2020-09","John Spellar","M","Labour","Warley","West Midlands",563,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,"2020-09","Barbara Keeley","F","Labour","Worsley and Eccles South","North West",593,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,"2020-09","Caroline Lucas","F","Green Party","Brighton, Pavilion","South East",670,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,"2020-09","Sir Gary Streeter","M","Conservative","South West Devon","South West",709,664,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4742,"2020-09","Stuart Anderson","M","Conservative","Wolverhampton South West","West Midlands",690,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,"2020-09","Barbara Keeley","F","Labour","Worsley and Eccles South","North West",593,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,"2020-09","Gareth Thomas","M","Labour (Co-op)","Harrow West","London",709,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,"2020-09","Caroline Lucas","F","Green Party","Brighton, Pavilion","South East",670,724,"0"
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510,"2020-09","Helen Hayes","F","Labour","Dulwich and West Norwood","London",846,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4645,"2020-09","Emma Hardy","F","Labour","Kingston upon Hull West and Hessle","Yorkshire and The Humber",578,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4151,"2020-09","Lord Willis of Knaresborough","M","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960,"2020-09","Henry Smith","M","Conservative","Crawley","South East",654,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,"2020-09","Justin Madders","M","Labour","Ellesmere Port and Neston","North West",653,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490,"2020-09","Dame Andrea Jenkyns","F","Conservative","Morley and Outwood","Yorkshire and The Humber",727,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822,"2020-09","Feryal Clark","F","Labour","Enfield North","London",777,796,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,"2020-09","Lord Alton of Liverpool","M","Crossbench","Life peer",NA,NA,NA,"0"
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4139,"2020-09","Ian Lavery","M","Labour","Wansbeck","North East",610,614,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,"2020-09","Jim Shannon","M","Democratic Unionist Party","Strangford","Northern Ireland",677,643,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,"2020-09","Barbara Keeley","F","Labour","Worsley and Eccles South","North West",593,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4243,"2020-09","Dan Jarvis","M","Labour","Barnsley Central","Yorkshire and The Humber",582,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3932,"2020-09","Dr Dan Poulter","M","Conservative","Central Suffolk and North Ipswich","East of England",714,706,"0"
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4638,"2020-09","Mr Tanmanjeet Singh Dhesi","M","Labour","Slough","South East",728,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493,"2020-09","Sir Charles Walker","M","Conservative","Broxbourne","East of England",763,706,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,"2020-09","Rachael Maskell","F","Labour (Co-op)","York Central","Yorkshire and The Humber",629,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,"2020-09","Jim Shannon","M","Democratic Unionist Party","Strangford","Northern Ireland",677,643,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4505,"2020-09","Peter Kyle","M","Labour","Hove","South East",679,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4603,"2020-09","Preet Kaur Gill","F","Labour (Co-op)","Birmingham, Edgbaston","West Midlands",675,652,"0"
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4573,"2020-09","Dr Rosena Allin-Khan","F","Labour","Tooting","London",894,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4151,"2020-09","Lord Willis of Knaresborough","M","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4653,"2020-09","Stephen Morgan","M","Labour","Portsmouth South","South East",636,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4656,"2020-09","Layla Moran","F","Liberal Democrat","Oxford West and Abingdon","South East",710,724,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4653,"2020-09","Stephen Morgan","M","Labour","Portsmouth South","South East",636,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,"2020-09","Fiona Bruce","F","Conservative","Congleton","North West",725,649,"0"
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4433,"2020-09","Thangam Debbonaire","F","Labour","Bristol West","South West",716,664,"1"
0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4653,"2020-09","Stephen Morgan","M","Labour","Portsmouth South","South East",636,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4781,"2020-09","Dr Luke Evans","M","Conservative","Bosworth","East Midlands",653,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4607,"2020-09","Stephanie Peacock","F","Labour","Barnsley East","Yorkshire and The Humber",643,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4777,"2020-09","Sarah Owen","F","Labour","Luton North","East of England",645,706,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4088,"2020-09","Stella Creasy","F","Labour (Co-op)","Walthamstow","London",782,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268,"2020-09","Steve Reed","M","Labour (Co-op)","Croydon North","London",702,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4243,"2020-09","Dan Jarvis","M","Labour","Barnsley Central","Yorkshire and The Humber",582,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3986,"2020-09","Damian Collins","M","Conservative","Folkestone and Hythe","South East",687,724,"0"
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,"2020-09","Sir Desmond Swayne","M","Conservative","New Forest West","South East",629,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,"2020-10","Julian Sturdy","M","Conservative","York Outer","Yorkshire and The Humber",667,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,"2020-10","Julian Sturdy","M","Conservative","York Outer","Yorkshire and The Humber",667,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4864,"2020-09","Olivia Blake","F","Labour","Sheffield, Hallam","Yorkshire and The Humber",798,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4378,"2020-09","Colleen Fletcher","F","Labour","Coventry North East","West Midlands",661,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,"2020-09","Sir George Howarth","M","Labour","Knowsley","North West",668,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4110,"2020-09","Karen Bradley","F","Conservative","Staffordshire Moorlands","West Midlands",720,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4088,"2020-09","Stella Creasy","F","Labour (Co-op)","Walthamstow","London",782,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,"2020-09","Lloyd Russell-Moyle","M","Labour (Co-op)","Brighton, Kemptown","South East",705,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,"2020-09","Fiona Bruce","F","Conservative","Congleton","North West",725,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,"2020-09","Rachael Maskell","F","Labour (Co-op)","York Central","Yorkshire and The Humber",629,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4088,"2020-09","Stella Creasy","F","Labour (Co-op)","Walthamstow","London",782,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4382,"2020-09","Daniel Zeichner","M","Labour","Cambridge","East of England",779,706,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510,"2020-09","Helen Hayes","F","Labour","Dulwich and West Norwood","London",846,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4040,"2020-09","Chris Evans","M","Labour (Co-op)","Islwyn","Wales",667,636,"0"
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,"2020-09","Crispin Blunt","M","Independent","Reigate","South East",786,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4754,"2020-09","Peter Gibson","M","Conservative","Darlington","North East",587,614,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177,"2020-09","Gareth Thomas","M","Labour (Co-op)","Harrow West","London",709,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4139,"2020-09","Ian Lavery","M","Labour","Wansbeck","North East",610,614,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,"2020-09","Caroline Lucas","F","Green Party","Brighton, Pavilion","South East",670,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,"2020-09","Rachael Maskell","F","Labour (Co-op)","York Central","Yorkshire and The Humber",629,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4777,"2020-09","Sarah Owen","F","Labour","Luton North","East of England",645,706,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4467,"2020-09","Drew Hendry","M","Scottish National Party","Inverness, Nairn, Badenoch and Strathspey","Scotland",708,702,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4698,"2020-09","Janet Daby","F","Labour","Lewisham East","London",764,796,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,"2020-09","Jim Shannon","M","Democratic Unionist Party","Strangford","Northern Ireland",677,643,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,"2020-09","Barbara Keeley","F","Labour","Worsley and Eccles South","North West",593,649,"0"
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4820,"2020-10","Abena Oppong-Asare","F","Labour","Erith and Thamesmead","London",721,796,"1"
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4515,"2020-10","Kate Osamor","F","Labour (Co-op)","Edmonton","London",686,796,"1"
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4515,"2020-10","Kate Osamor","F","Labour (Co-op)","Edmonton","London",686,796,"1"
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4515,"2020-10","Kate Osamor","F","Labour (Co-op)","Edmonton","London",686,796,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4243,"2020-10","Dan Jarvis","M","Labour","Barnsley Central","Yorkshire and The Humber",582,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4738,"2020-10","Alyn Smith","M","Scottish National Party","Stirling","Scotland",700,702,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,"2020-10","Mr David Davis","M","Conservative","Haltemprice and Howden","Yorkshire and The Humber",695,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,"2020-10","Mr David Davis","M","Conservative","Haltemprice and Howden","Yorkshire and The Humber",695,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4742,"2020-10","Stuart Anderson","M","Conservative","Wolverhampton South West","West Midlands",690,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,"2020-10","Rachael Maskell","F","Labour (Co-op)","York Central","Yorkshire and The Humber",629,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4124,"2020-10","Chi Onwurah","F","Labour","Newcastle upon Tyne Central","North East",625,614,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"2020-10","Derek Twigg","M","Labour","Halton","North West",663,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064,"2020-10","Mr Steve Baker","M","Conservative","Wycombe","South East",715,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4124,"2020-10","Chi Onwurah","F","Labour","Newcastle upon Tyne Central","North East",625,614,"1"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,"2020-10","Barbara Keeley","F","Labour","Worsley and Eccles South","North West",593,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4079,"2020-10","Julian Sturdy","M","Conservative","York Outer","Yorkshire and The Humber",667,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4638,"2020-10","Mr Tanmanjeet Singh Dhesi","M","Labour","Slough","South East",728,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,"2020-10","Caroline Lucas","F","Green Party","Brighton, Pavilion","South East",670,724,"0"
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4645,"2020-10","Emma Hardy","F","Labour","Kingston upon Hull West and Hessle","Yorkshire and The Humber",578,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4793,"2020-10","Scott Benton","M","Independent","Blackpool South","North West",525,649,"0"
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1533,"2020-10","Dame Diana Johnson","F","Labour","Kingston upon Hull North","Yorkshire and The Humber",567,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4083,"2020-10","Alison McGovern","F","Labour","Wirral South","North West",683,649,"0"
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3997,"2020-10","Alec Shelbrooke","M","Conservative","Elmet and Rothwell","Yorkshire and The Humber",796,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4793,"2020-10","Scott Benton","M","Independent","Blackpool South","North West",525,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4641,"2020-10","Alex Norris","M","Labour (Co-op)","Nottingham North","East Midlands",517,640,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,"2020-10","Mr Virendra Sharma","M","Labour","Ealing, Southall","London",685,796,"0"
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4645,"2020-10","Emma Hardy","F","Labour","Kingston upon Hull West and Hessle","Yorkshire and The Humber",578,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4793,"2020-10","Scott Benton","M","Independent","Blackpool South","North West",525,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4793,"2020-10","Scott Benton","M","Independent","Blackpool South","North West",525,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4793,"2020-10","Scott Benton","M","Independent","Blackpool South","North West",525,649,"0"
